propertyType,propertyAddress,agent,postalCode,city,state,country,status,price,currency,rooms,area,buyRent,garage,garden,swimmingPool,lat,lon,additionalInfo,image1,image2,image3
Commercial,4 Kings Place,5ab37ead20bcfd7b5fdf6fa6,33731,Saint Petersburg,Florida,United States,Unavailable,272779,Dollar,131,Eggendart,Buy,false,true,true,27.8918,-82.7248,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",http://dummyimage.com/162x110.jpg/dddddd/000000,http://dummyimage.com/139x178.jpg/5fa2dd/ffffff,http://dummyimage.com/127x202.jpg/ff4444/ffffff
Commercial,6 Upham Way,5ab37ead20bcfd7b5fdf6fa6,71914,Hot Springs National Park,Arkansas,United States,Unavailable,409931,Dollar,317,Hanson,Buy,true,true,true,34.5137,-92.9685,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/194x241.jpg/dddddd/000000,http://dummyimage.com/131x247.jpg/ff4444/ffffff,http://dummyimage.com/214x159.jpg/dddddd/000000
Commercial,8595 Vera Parkway,5ab37ead20bcfd7b5fdf6fa6,93407,San Luis Obispo,California,United States,Unavailable,693574,Dollar,321,Erie,Rent,true,true,false,35.3471,-120.4553,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",http://dummyimage.com/160x103.jpg/ff4444/ffffff,http://dummyimage.com/244x161.jpg/cc0000/ffffff,http://dummyimage.com/167x200.jpg/ff4444/ffffff
Commercial,424 Sugar Drive,5ab37ead20bcfd7b5fdf6fa6,31416,Savannah,Georgia,United States,Unavailable,834344,Dollar,274,Bashford,Buy,false,false,false,32.0053,-81.0477,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",http://dummyimage.com/148x169.jpg/cc0000/ffffff,http://dummyimage.com/144x198.jpg/ff4444/ffffff,http://dummyimage.com/214x198.jpg/5fa2dd/ffffff
Residential,226 Surrey Place,5ab37ead20bcfd7b5fdf6fa6,55402,Minneapolis,Minnesota,United States,Unavailable,578701,Dollar,432,Prentice,Buy,false,false,false,44.9762,-93.2759,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",http://dummyimage.com/182x131.jpg/dddddd/000000,http://dummyimage.com/206x135.jpg/dddddd/000000,http://dummyimage.com/102x230.jpg/5fa2dd/ffffff
Residential,42777 Roxbury Way,5ab37ead20bcfd7b5fdf6fa6,02163,Boston,Massachusetts,United States,Available,679528,Dollar,212,Forest Dale,Rent,false,true,false,42.3253,-71.1122,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",http://dummyimage.com/128x221.jpg/cc0000/ffffff,http://dummyimage.com/232x125.jpg/ff4444/ffffff,http://dummyimage.com/101x130.jpg/ff4444/ffffff
Commercial,6526 Little Fleur Court,5ab37ead20bcfd7b5fdf6fa6,85005,Phoenix,Arizona,United States,Available,125996,Dollar,83,Brown,Buy,false,true,true,33.2765,-112.1872,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",http://dummyimage.com/163x152.jpg/cc0000/ffffff,http://dummyimage.com/155x147.jpg/cc0000/ffffff,http://dummyimage.com/205x184.jpg/dddddd/000000
Residential,92 Warrior Alley,5ab37ead20bcfd7b5fdf6fa6,55428,Minneapolis,Minnesota,United States,Available,538514,Dollar,221,Charing Cross,Rent,false,false,true,45.0632,-93.3811,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",http://dummyimage.com/235x109.jpg/ff4444/ffffff,http://dummyimage.com/182x214.jpg/5fa2dd/ffffff,http://dummyimage.com/133x143.jpg/5fa2dd/ffffff
Residential,16 Eastlawn Parkway,5ab37ead20bcfd7b5fdf6fa6,38168,Memphis,Tennessee,United States,Unavailable,999616,Dollar,259,Sachs,Buy,true,true,true,35.2017,-89.9715,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",http://dummyimage.com/174x105.jpg/5fa2dd/ffffff,http://dummyimage.com/180x196.jpg/dddddd/000000,http://dummyimage.com/220x134.jpg/cc0000/ffffff
Commercial,90 Texas Alley,5ab37ead20bcfd7b5fdf6fa6,49006,Kalamazoo,Michigan,United States,Available,446591,Dollar,18,Pierstorff,Rent,false,true,false,42.2922,-85.633,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",http://dummyimage.com/247x163.jpg/dddddd/000000,http://dummyimage.com/171x239.jpg/cc0000/ffffff,http://dummyimage.com/108x198.jpg/ff4444/ffffff
Residential,12425 Badeau Circle,5ab37ead20bcfd7b5fdf6fa6,89706,Carson City,Nevada,United States,Available,990464,Dollar,382,Prairie Rose,Buy,true,false,false,39.2025,-119.7526,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",http://dummyimage.com/122x199.jpg/dddddd/000000,http://dummyimage.com/246x125.jpg/ff4444/ffffff,http://dummyimage.com/217x166.jpg/cc0000/ffffff
Commercial,81 Corscot Avenue,5ab37ead20bcfd7b5fdf6fa6,87195,Albuquerque,New Mexico,United States,Unavailable,126710,Dollar,368,Green,Rent,false,true,true,35.0443,-106.6729,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",http://dummyimage.com/237x210.jpg/dddddd/000000,http://dummyimage.com/224x207.jpg/ff4444/ffffff,http://dummyimage.com/119x150.jpg/cc0000/ffffff
Commercial,683 Orin Place,5ab37ead20bcfd7b5fdf6fa6,75392,Dallas,Texas,United States,Available,532248,Dollar,185,Southridge,Rent,false,true,false,32.7673,-96.7776,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",http://dummyimage.com/116x227.jpg/ff4444/ffffff,http://dummyimage.com/176x189.jpg/dddddd/000000,http://dummyimage.com/145x224.jpg/ff4444/ffffff
Residential,5 Manufacturers Avenue,5ab37ead20bcfd7b5fdf6fa6,35805,Huntsville,Alabama,United States,Available,540735,Dollar,248,Nelson,Buy,true,true,false,34.7059,-86.6165,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",http://dummyimage.com/218x121.jpg/ff4444/ffffff,http://dummyimage.com/153x236.jpg/5fa2dd/ffffff,http://dummyimage.com/191x140.jpg/ff4444/ffffff
Residential,892 Sherman Way,5ab37ead20bcfd7b5fdf6fa6,06912,Stamford,Connecticut,United States,Available,922554,Dollar,223,John Wall,Rent,false,false,true,41.3089,-73.3637,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",http://dummyimage.com/132x102.jpg/dddddd/000000,http://dummyimage.com/168x179.jpg/5fa2dd/ffffff,http://dummyimage.com/210x229.jpg/cc0000/ffffff
Commercial,77 Trailsway Park,5ab37ead20bcfd7b5fdf6fa6,76705,Waco,Texas,United States,Available,878851,Dollar,358,Green Ridge,Buy,true,true,true,31.6403,-97.0963,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",http://dummyimage.com/240x152.jpg/5fa2dd/ffffff,http://dummyimage.com/214x111.jpg/5fa2dd/ffffff,http://dummyimage.com/118x192.jpg/cc0000/ffffff
Commercial,329 Hollow Ridge Point,5ab37ead20bcfd7b5fdf6fa6,27150,Winston Salem,North Carolina,United States,Available,19309,Dollar,183,Grim,Buy,false,true,false,36.0275,-80.2073,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",http://dummyimage.com/133x113.jpg/5fa2dd/ffffff,http://dummyimage.com/245x241.jpg/5fa2dd/ffffff,http://dummyimage.com/200x137.jpg/5fa2dd/ffffff
Commercial,0 Delladonna Road,5ab37ead20bcfd7b5fdf6fa6,25362,Charleston,West Virginia,United States,Available,293840,Dollar,430,Fuller,Buy,false,true,true,38.2968,-81.5547,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",http://dummyimage.com/166x245.jpg/5fa2dd/ffffff,http://dummyimage.com/180x128.jpg/dddddd/000000,http://dummyimage.com/218x167.jpg/cc0000/ffffff
Commercial,1532 Delaware Junction,5ab37ead20bcfd7b5fdf6fa6,48604,Saginaw,Michigan,United States,Unavailable,261639,Dollar,241,Fieldstone,Buy,true,false,false,43.4732,-83.9514,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",http://dummyimage.com/207x191.jpg/ff4444/ffffff,http://dummyimage.com/170x158.jpg/dddddd/000000,http://dummyimage.com/105x217.jpg/dddddd/000000
Commercial,14 Pierstorff Street,5ab37ead20bcfd7b5fdf6fa6,12247,Albany,New York,United States,Unavailable,509023,Dollar,362,Warrior,Buy,true,true,true,42.6149,-73.9708,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",http://dummyimage.com/174x229.jpg/ff4444/ffffff,http://dummyimage.com/219x124.jpg/dddddd/000000,http://dummyimage.com/185x163.jpg/5fa2dd/ffffff
Residential,0568 South Hill,5ab37ead20bcfd7b5fdf6fa6,18768,Wilkes Barre,Pennsylvania,United States,Available,488784,Dollar,209,Service,Buy,false,true,false,41.2722,-75.8801,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/126x242.jpg/dddddd/000000,http://dummyimage.com/121x198.jpg/dddddd/000000,http://dummyimage.com/115x152.jpg/5fa2dd/ffffff
Residential,28 Maple Place,5ab37ead20bcfd7b5fdf6fa6,77201,Houston,Texas,United States,Unavailable,748256,Dollar,11,American,Rent,true,true,false,29.834,-95.4342,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",http://dummyimage.com/248x164.jpg/ff4444/ffffff,http://dummyimage.com/141x159.jpg/ff4444/ffffff,http://dummyimage.com/100x205.jpg/ff4444/ffffff
Commercial,02545 Farmco Road,5ab37ead20bcfd7b5fdf6fa6,98424,Tacoma,Washington,United States,Unavailable,693802,Dollar,458,Di Loreto,Buy,false,false,true,47.2325,-122.3594,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",http://dummyimage.com/204x156.jpg/cc0000/ffffff,http://dummyimage.com/193x234.jpg/ff4444/ffffff,http://dummyimage.com/216x168.jpg/5fa2dd/ffffff
Commercial,43250 Sauthoff Avenue,5ab37ead20bcfd7b5fdf6fa6,07104,Newark,New Jersey,United States,Available,522143,Dollar,364,Schmedeman,Rent,true,false,false,40.7664,-74.1695,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",http://dummyimage.com/140x155.jpg/5fa2dd/ffffff,http://dummyimage.com/214x224.jpg/cc0000/ffffff,http://dummyimage.com/146x202.jpg/ff4444/ffffff
Residential,806 Anthes Parkway,5ab37ead20bcfd7b5fdf6fa6,07310,Jersey City,New Jersey,United States,Available,131529,Dollar,192,Vahlen,Rent,false,true,false,40.7324,-74.0431,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",http://dummyimage.com/196x200.jpg/ff4444/ffffff,http://dummyimage.com/179x176.jpg/ff4444/ffffff,http://dummyimage.com/132x169.jpg/dddddd/000000
Commercial,148 Tomscot Way,5ab37ead20bcfd7b5fdf6fa6,97312,Salem,Oregon,United States,Unavailable,881056,Dollar,255,Morrow,Buy,true,false,false,44.9364,-123.0381,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",http://dummyimage.com/170x201.jpg/5fa2dd/ffffff,http://dummyimage.com/195x128.jpg/5fa2dd/ffffff,http://dummyimage.com/164x148.jpg/ff4444/ffffff
Residential,219 Knutson Trail,5ab37ead20bcfd7b5fdf6fa6,77085,Houston,Texas,United States,Unavailable,406972,Dollar,238,Center,Rent,true,true,false,29.6218,-95.4819,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",http://dummyimage.com/171x247.jpg/5fa2dd/ffffff,http://dummyimage.com/152x105.jpg/dddddd/000000,http://dummyimage.com/112x132.jpg/cc0000/ffffff
