propertyType,propertyAddress,agent,postalCode,city,state,country,status,price,currency,rooms,area,buyRent,garage,garden,swimmingPool,lat,lon,additionalInfo,image1,image2,image3
Building,98 La Follette Parkway,Tirth Barot,34290,Hoceima,Florida,United States,Unavailable,45219,Dollar,35,Raven,Buy,false,true,false,27.0459,-82.2491,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",http://dummyimage.com/242x162.jpg/cc0000/ffffff,http://dummyimage.com/181x125.jpg/cc0000/ffffff,http://dummyimage.com/209x205.jpg/5fa2dd/ffffff
Building,92 Monterey Avenue,Anad Panchal,75387,Sebt Gzoula,Texas,United States,Unavailable,847491,Dollar,490,Ridgeway,Rent,false,false,false,32.7673,-96.7776,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",http://dummyimage.com/195x203.jpg/5fa2dd/ffffff,http://dummyimage.com/139x248.jpg/5fa2dd/ffffff,http://dummyimage.com/223x180.jpg/dddddd/000000
Flat,9745 Clarendon Road,Tirth Barot,92030,Hattane,California,United States,Available,878293,Dollar,186,Gina,Buy,true,false,true,33.0169,-116.846,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",http://dummyimage.com/161x230.jpg/dddddd/000000,http://dummyimage.com/177x195.jpg/dddddd/000000,http://dummyimage.com/101x220.jpg/5fa2dd/ffffff
Flat,17996 Magdeline Park,Anad Panchal,20546,Kars,District of Columbia,United States,Unavailable,662175,Dollar,186,Russell,Rent,true,false,true,38.891,-77.0211,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",http://dummyimage.com/211x142.jpg/ff4444/ffffff,http://dummyimage.com/213x218.jpg/ff4444/ffffff,http://dummyimage.com/192x201.jpg/cc0000/ffffff
Building,25 Artisan Place,Tirth Barot,55417,Kastamonu,Minnesota,United States,Available,577156,Dollar,496,John Wall,Rent,false,true,false,44.9054,-93.2361,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",http://dummyimage.com/128x157.jpg/5fa2dd/ffffff,http://dummyimage.com/155x124.jpg/ff4444/ffffff,http://dummyimage.com/183x245.jpg/cc0000/ffffff
Flat,24 Hallows Hill,Anad Panchal,63169,Kırklareli,Missouri,United States,Unavailable,771146,Dollar,227,Pennsylvania,Buy,true,false,true,38.6531,-90.2435,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",http://dummyimage.com/156x129.jpg/5fa2dd/ffffff,http://dummyimage.com/101x143.jpg/cc0000/ffffff,http://dummyimage.com/118x196.jpg/cc0000/ffffff
Flat,204 Heffernan Way,Anad Panchal,98158,Fnideq,Washington,United States,Unavailable,585084,Dollar,342,Merrick,Buy,true,true,false,47.4497,-122.3076,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",http://dummyimage.com/172x102.jpg/ff4444/ffffff,http://dummyimage.com/123x158.jpg/dddddd/000000,http://dummyimage.com/132x133.jpg/ff4444/ffffff
Flat,6454 Ramsey Terrace,Tirth Barot,10292,Aydın,New York,United States,Available,151307,Dollar,243,Granby,Buy,false,true,true,40.7808,-73.9772,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,http://dummyimage.com/165x165.jpg/dddddd/000000,http://dummyimage.com/224x178.jpg/cc0000/ffffff,http://dummyimage.com/205x183.jpg/cc0000/ffffff
Flat,486 Lillian Hill,Anad Panchal,76305,Adana,Texas,United States,Available,718984,Dollar,392,Maple Wood,Rent,false,false,false,33.9995,-98.3938,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,http://dummyimage.com/177x126.jpg/dddddd/000000,http://dummyimage.com/115x161.jpg/ff4444/ffffff,http://dummyimage.com/240x109.jpg/dddddd/000000
Flat,80313 Basil Crossing,Tirth Barot,27605,Adana,North Carolina,United States,Available,258861,Dollar,335,Everett,Rent,true,true,true,35.7908,-78.653,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",http://dummyimage.com/218x106.jpg/ff4444/ffffff,http://dummyimage.com/236x117.jpg/5fa2dd/ffffff,http://dummyimage.com/135x156.jpg/cc0000/ffffff
Flat,6335 Mitchell Way,Anad Panchal,36119,Fnideq,Alabama,United States,Unavailable,416076,Dollar,210,Paget,Rent,true,true,false,32.2334,-86.2085,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",http://dummyimage.com/182x247.jpg/5fa2dd/ffffff,http://dummyimage.com/129x233.jpg/5fa2dd/ffffff,http://dummyimage.com/248x128.jpg/ff4444/ffffff
Building,71 Bobwhite Place,Tirth Barot,27105,Hoceima,North Carolina,United States,Unavailable,774870,Dollar,354,Fremont,Rent,true,true,false,36.144,-80.2376,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",http://dummyimage.com/148x175.jpg/5fa2dd/ffffff,http://dummyimage.com/244x213.jpg/cc0000/ffffff,http://dummyimage.com/155x146.jpg/5fa2dd/ffffff
Flat,4 Lighthouse Bay Place,Anad Panchal,45228,Sebt Gzoula,Ohio,United States,Unavailable,260673,Dollar,196,Johnson,Buy,false,true,false,39.0706,-84.4179,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,http://dummyimage.com/151x105.jpg/ff4444/ffffff,http://dummyimage.com/162x250.jpg/5fa2dd/ffffff,http://dummyimage.com/187x226.jpg/ff4444/ffffff
Building,1617 Comanche Center,Tirth Barot,15906,Hattane,Pennsylvania,United States,Available,34719,Dollar,131,Independence,Rent,false,true,true,40.3522,-78.9383,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",http://dummyimage.com/230x190.jpg/ff4444/ffffff,http://dummyimage.com/166x202.jpg/ff4444/ffffff,http://dummyimage.com/102x183.jpg/5fa2dd/ffffff
Building,727 Lerdahl Street,Anad Panchal,45271,Kars,Ohio,United States,Available,793232,Dollar,495,Dottie,Rent,false,true,false,39.1668,-84.5382,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",http://dummyimage.com/151x109.jpg/dddddd/000000,http://dummyimage.com/201x230.jpg/5fa2dd/ffffff,http://dummyimage.com/135x216.jpg/cc0000/ffffff
Flat,9948 Jenifer Avenue,Tirth Barot,23668,Kastamonu,Virginia,United States,Available,341740,Dollar,122,Susan,Buy,true,true,true,37.0206,-76.3377,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,http://dummyimage.com/203x209.jpg/cc0000/ffffff,http://dummyimage.com/203x189.jpg/dddddd/000000,http://dummyimage.com/116x239.jpg/cc0000/ffffff
Flat,35 Northwestern Park,Anad Panchal,53220,Kırklareli,Wisconsin,United States,Available,537934,Dollar,479,Bunting,Rent,false,true,false,42.9559,-87.9933,Fusce consequat. Nulla nisl. Nunc nisl.,http://dummyimage.com/122x146.jpg/dddddd/000000,http://dummyimage.com/163x219.jpg/cc0000/ffffff,http://dummyimage.com/153x113.jpg/ff4444/ffffff
Flat,22 Waxwing Parkway,Anad Panchal,59105,Fnideq,Montana,United States,Available,407413,Dollar,229,Brown,Rent,true,false,true,45.9497,-108.599,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",http://dummyimage.com/114x112.jpg/ff4444/ffffff,http://dummyimage.com/225x230.jpg/dddddd/000000,http://dummyimage.com/127x247.jpg/dddddd/000000
Flat,31 Stang Crossing,Tirth Barot,20904,Aydın,Maryland,United States,Unavailable,734072,Dollar,396,Larry,Rent,true,true,false,39.0668,-76.9969,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,http://dummyimage.com/223x181.jpg/ff4444/ffffff,http://dummyimage.com/242x229.jpg/5fa2dd/ffffff,http://dummyimage.com/179x176.jpg/ff4444/ffffff
Flat,51443 Rowland Way,Anad Panchal,10310,Adana,New York,United States,Available,279925,Dollar,498,Comanche,Buy,false,false,false,40.6324,-74.1172,Sed ante. Vivamus tortor. Duis mattis egestas metus.,http://dummyimage.com/220x202.jpg/cc0000/ffffff,http://dummyimage.com/119x195.jpg/5fa2dd/ffffff,http://dummyimage.com/185x199.jpg/5fa2dd/ffffff
Building,4 Parkside Lane,Tirth Barot,24503,Adana,Virginia,United States,Available,930857,Dollar,399,Tomscot,Buy,true,true,true,37.4376,-79.205,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",http://dummyimage.com/208x158.jpg/ff4444/ffffff,http://dummyimage.com/146x227.jpg/ff4444/ffffff,http://dummyimage.com/164x250.jpg/dddddd/000000
Flat,6 Brickson Park Terrace,Anad Panchal,93305,Fnideq,California,United States,Unavailable,825406,Dollar,18,North,Rent,true,true,true,35.3855,-118.986,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",http://dummyimage.com/157x248.jpg/ff4444/ffffff,http://dummyimage.com/213x157.jpg/5fa2dd/ffffff,http://dummyimage.com/112x132.jpg/cc0000/ffffff
Flat,13 Mifflin Point,Tirth Barot,39505,Hoceima,Mississippi,United States,Unavailable,269237,Dollar,160,Porter,Rent,false,false,true,30.4158,-89.0684,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",http://dummyimage.com/115x101.jpg/dddddd/000000,http://dummyimage.com/242x246.jpg/dddddd/000000,http://dummyimage.com/208x207.jpg/5fa2dd/ffffff
Building,82 Tony Place,Anad Panchal,97286,Sebt Gzoula,Oregon,United States,Available,60985,Dollar,441,Cottonwood,Buy,false,true,false,45.5806,-122.3748,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",http://dummyimage.com/217x136.jpg/5fa2dd/ffffff,http://dummyimage.com/151x109.jpg/5fa2dd/ffffff,http://dummyimage.com/106x188.jpg/5fa2dd/ffffff
Flat,44057 Petterle Point,Tirth Barot,50330,Hattane,Iowa,United States,Available,807599,Dollar,112,Meadow Valley,Rent,true,true,true,41.6727,-93.5722,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,http://dummyimage.com/182x237.jpg/ff4444/ffffff,http://dummyimage.com/225x184.jpg/cc0000/ffffff,http://dummyimage.com/211x215.jpg/5fa2dd/ffffff
Building,13 Jenna Court,Anad Panchal,78703,Kars,Texas,United States,Available,743186,Dollar,45,Butternut,Buy,true,true,true,30.2907,-97.7648,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",http://dummyimage.com/228x231.jpg/5fa2dd/ffffff,http://dummyimage.com/221x239.jpg/5fa2dd/ffffff,http://dummyimage.com/236x238.jpg/ff4444/ffffff
Building,26340 East Center,Tirth Barot,85040,Kastamonu,Arizona,United States,Available,125003,Dollar,69,Evergreen,Rent,true,true,false,33.4061,-112.0265,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",http://dummyimage.com/248x189.jpg/dddddd/000000,http://dummyimage.com/124x195.jpg/dddddd/000000,http://dummyimage.com/205x122.jpg/ff4444/ffffff
Building,2 Killdeer Trail,Anad Panchal,6905,Kırklareli,Connecticut,United States,Available,508897,Dollar,296,Scott,Rent,true,true,true,41.0888,-73.5435,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",http://dummyimage.com/173x164.jpg/5fa2dd/ffffff,http://dummyimage.com/212x250.jpg/dddddd/000000,http://dummyimage.com/164x186.jpg/ff4444/ffffff
Building,9716 Spaight Trail,Anad Panchal,43615,Fnideq,Ohio,United States,Unavailable,723381,Dollar,373,Park Meadow,Rent,true,true,true,41.6492,-83.6706,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",http://dummyimage.com/183x128.jpg/5fa2dd/ffffff,http://dummyimage.com/224x130.jpg/dddddd/000000,http://dummyimage.com/208x123.jpg/cc0000/ffffff
Building,9 Golf Trail,Tirth Barot,89087,Aydın,Nevada,United States,Unavailable,331505,Dollar,173,1st,Buy,false,true,false,36.2204,-115.1458,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",http://dummyimage.com/235x154.jpg/5fa2dd/ffffff,http://dummyimage.com/123x178.jpg/5fa2dd/ffffff,http://dummyimage.com/107x228.jpg/cc0000/ffffff
Flat,82781 Westerfield Alley,Anad Panchal,77228,Adana,Texas,United States,Unavailable,373002,Dollar,32,Amoth,Rent,true,true,false,29.834,-95.4342,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",http://dummyimage.com/188x128.jpg/5fa2dd/ffffff,http://dummyimage.com/124x238.jpg/dddddd/000000,http://dummyimage.com/225x248.jpg/5fa2dd/ffffff
